MAC1,MAC2,duration,frequency
000423864257,00054e818795,102.25,4
0013ce9b3b2f,00054e818795,213.666666666667,6
000fb568fe9d,000423864257,84.1,10
000423864257,000cf1b494aa,82.3333333333333,6
000423864257,0012f0b9270f,72.4545454545455,11
0013ce9b3b2f,0012f0b9270f,109.2,5
00a111a32c09,0012f0b9270f,34.0169491525424,59
000fb568fe9d,0012f0b9270f,246.333333333333,3
000423b0f804,0012f0b9270f,89.6666666666667,15
0013ce9b3b2f,00166fa3bc84,11,1
00166fa3bc84,000e35cc7944,5,1
00054e86b2e1,0013ce9b3b2f,397.125,8
009096d4ce10,009096f44695,2109.25,4
009096c47d1f,009096f44695,1462,1
0013ce9b3b2f,000d93c4ad50,197,3
000d93c4ad50,000423864257,3132,1
000423864257,0016cbdf0532,104.5,2
0016cbdf0532,00054e86b2e1,397,2
000e359ae8df,000423864257,30,1
000423864257,00028a236470,98,2
0090961d7e2f,000d93695af2,1.66666666666667,3
0090961d7e2f,009096249de5,1,1
000d93695af2,009096249de5,909,1
0090961d7e2f,00909624a916,1,1
00909624a916,000d93695af2,327,1
000d93695af2,00904b80e637,397,1
000d93695af2,000d931001f3,183,7
0017f2e6bc6d,000d93695af2,4,1
000d9320bcf5,000d93695af2,288.25,4
000d93695af2,009096d13bb1,12.3333333333333,3
000d93695af2,000d93d8e0cb,33,1
00904b45900f,009096d676e4,77,1
009096d676e4,000d93695af2,286,1
000d93695af2,000d93eb68db,8,1
009096d4ce10,000d93695af2,1030,1
000d93695af2,009096c67135,291,1
009096f403a5,00125a808a4a,6586.75,4
0013cef30b90,00904b4a7731,1,1
0016cba7ef97,009096f44695,163,1
000423864257,0016e350d1cc,84,2
00601d8969c8,001217672216,7005,1
0012f0793373,0016cba7ef97,834.5,2
009096477f34,000393614e0d,1,1
0011f547128f,00a111a32c09,14.8,5
0011f547128f,000423b0f804,85.25,8
0011f547128f,00095b182eb5,2,4
0011f547128f,0030657fc45b,13,2
0011f547128f,00054e86b2e1,10,1
000423864257,0013cedde7a6,143.5,2
0013ce9b3b2f,0012f0e66b40,328.6,10
0012f0c8ad84,000423864257,96,2
00092d44e320,0013ce9b3b2f,177,2
000b7d782fc4,0013ce9b3b2f,14.8,5
0013ce9b3b2f,000cf1b494aa,28.5,6
0013ce9b3b2f,00014abe7537,45,2
000e358fac65,0013ce9b3b2f,2,1
0013ce9b3b2f,0016e350d1cc,45.9230769230769,13
001195fa35dd,0030bde66874,6,1
0016e350d1cc,0001f45c0077,105,16
0013ce9b3b2f,0001f45c0077,115.708333333333,24
0013ce9b3b2f,00028a236470,541.8,10
00028a236470,0030657fc45b,1277.75,4
0030657fc45b,0013ce9b3b2f,693.875,8
0030657fc45b,00092d44e320,51,4
000e359ae8df,0014a4b09606,163.666666666667,3
0090961bf528,000d93eb68db,1142,2
0090961bf528,009096266384,11172,1
0012f0b9270f,00095b182eb5,49.4545454545455,11
001124cf2eb3,009096ef86cc,1918,1
001195fa35dd,0001f45c0077,239,1
000d93596d42,00150080c072,28,1
001124cf2eb3,000fb5f40e6b,8,1
009096c47d1f,009096249de5,49,1
0012f0e66b40,001195fa35dd,1,1
009096d4ce10,00125a808a4a,1373,1
0013cef30b90,001124ce82cc,10.6,10
001124ce82cc,00112ff2c80f,29.6666666666667,3
0013cef30b90,000cf1a665d4,90.3333333333333,3
001124ce82cc,000cf1a665d4,1,1
001124ce82cc,0013cedde7a6,314.75,4
0013cef30b90,00909662a846,4,1
0013cef30b90,000b7d782fc4,7,1
0013cef30b90,0001f45c0077,58,4
001217672216,001124ce82cc,3,1
0016e350d1cc,001124ce82cc,297.5,2
00112ff2c80f,0016e350d1cc,38.5,2
0016cbdf0532,001124ce82cc,1,1
0016cbdf0532,0013cedde7a6,52.3333333333333,3
009096f403a5,009096d13bb1,9591.66666666667,3
0013cef30b90,0030bde66874,4,2
0014a4b09606,000d93c4ad50,311.333333333333,3
000d93c4ad50,0016e350d1cc,558,1
000e35f7ec4c,0013cef30b90,24.75,4
0012f0b9270f,00028a236470,19,2
0014a5c71d97,009096ae69da,1704,1
0030657fc45b,0012f0b9270f,109.888888888889,9
0013ce9b3b2f,0030bde66874,955,2
0016b6f69450,0090967ded94,1126,1
00095b182eb5,0001f45c0077,1.76923076923077,13
0001f45c0077,0030657fc45b,133.571428571429,7
009096ae69da,001124cf2eb3,78,1
000d93eb68db,0016b6f69450,1227,3
000d93c4ad50,00095b182eb5,11.9,10
000d93c4ad50,0030657fc45b,16,2
000e35f7ec4c,000d93c4ad50,39.4,10
001124ce82cc,0012f0b9270f,54.5555555555556,9
001124ce82cc,00a111a32c09,153.75,4
00095b182eb5,0013ce9b3b2f,67.5,2
0013cef30b90,0012f0b9270f,1,1
0012f0b9270f,00054e86b2e1,5,1
00125a808a4a,000d931001f3,302.333333333333,3
00904b331f24,00054e86b2e1,6.5,2
000cf1b494aa,00904b331f24,4,1
000e35f7ec4c,00904b331f24,309.5,2
00095b182eb5,00904b331f24,1,1
0030657fc45b,00904b331f24,42,1
00904b331f24,000cf1a665d4,9,1
000e358fac65,000e35f7ec4c,2.28571428571429,7
000e358fac65,00904b331f24,7,1
000e358fac65,0030657fc45b,6,1
00146cf1742b,0016e350d1cc,24,2
00146cf1742b,0012f0c8ad84,1011.6,5
0016e350d1cc,0012f0c8ad84,576.090909090909,22
009096d13bb1,00904b9d2889,2757,1
009096d13bb1,009096824fc4,9057.66666666667,3
00904b9d2889,009096824fc4,3618,1
0012f0b9270f,0016cbdf0532,151.5,2
0013cef30b90,0016cbdf0532,15.5,2
0013cef30b90,000d93c4ad50,5,1
0001f45c0077,000d93c4ad50,453.363636363636,11
0013cef30b90,0030657fc45b,64,1
0013ce9b3b2f,000e35cc7944,59,2
0013ce9b3b2f,0016cbdf0532,33.5,4
000e35cc7944,0016cbdf0532,1788,1
0016cbdf0532,0030657fc45b,112,8
0016cbdf0532,0016e350d1cc,518,1
0030657fc45b,0016e350d1cc,156.571428571429,7
00028a236470,0016cbdf0532,662.75,4
00095b182eb5,0016cbdf0532,23.3333333333333,6
00095b182eb5,000423c6784f,7,3
0014a4b09606,000e35cc7944,305,2
0016cbdf0532,000423c6784f,824,1
000cf1b494aa,000423c6784f,160.6,5
0012f0c8ad84,0016cbdf0532,202,6
000423c6784f,000e359ae8df,239.166666666667,6
009096e1397e,009096c67135,16.5,2
009096e1397e,000d9320bcf5,144,2
009096e1397e,009096c47d1f,19,1
009096f403a5,009096e1397e,134,2
00092d44e320,00054e818795,1,1
00054e818795,000d93c4ad50,55,1
000d93c4ad50,00092d44e320,29.5,2
00904bca9908,0090966e9333,1600,1
009096c8c000,009096f403a5,3688,1
0030657fc45b,001124ce82cc,75.2857142857143,7
001124ce82cc,0014a4b09606,1515,1
0012f0b9270f,0014a4b09606,225,3
0001f45c0077,00054e818795,161,2
0090969323f3,009096d4ce10,890.333333333333,3
001124ce82cc,0012f0e66b40,5.5,2
0004237bb84a,000d93b3d0f0,199,1
0030657fc45b,00054e818795,243.75,4
00092d44e320,001150c4ba15,31.5,2
0012f0b9270f,001150c4ba15,48.6666666666667,3
001150c4ba15,0030bde66874,84,2
0030657fc45b,0030bde66874,68,1
001150c4ba15,0001f45c0077,430.666666666667,6
001150c4ba15,00054e86b2e1,148.333333333333,6
000e35f7ec4c,001124ce82cc,11.75,4
001124ce82cc,001150c4ba15,44,1
00904b08721c,009096c8c000,1085.75,4
000e35b3172c,003065cd5a9c,1,1
0016e350d1cc,000e359ae8df,439.25,4
00054e86b2e1,000e359ae8df,445,1
001150c4ba15,000e359ae8df,608,1
0030657fc45b,00054e86b2e1,140.285714285714,7
000e3560eaa7,0030657fc45b,61,3
000e3560eaa7,001195fa35dd,19,1
001195fa35dd,0030657fc45b,229,1
00a111a32c09,000e359ae8df,5,1
000e359ae8df,0013cedde7a6,513.5,2
001150c4ba15,0016cbdf0532,1,1
000cf1b494aa,0016cbdf0532,2122,1
0013cef30b90,000423c6784f,8.6,5
009096d4ce10,00904b9d2889,420,1
009096266384,00904b9d2889,1173,1
009096f403a5,00904b9d2889,1774,1
000b7d204c07,003065cd5a9c,3719,1
00904b99070e,0001f45c0077,509.75,4
0001f45c0077,00904b4a7731,2960,1
00904b99070e,00904b4a7731,194,2
0016e350d1cc,00028a236470,568.714285714286,7
001124ce82cc,0001f45c0077,811,1
000e35f7ec4c,00909662a846,3,1
00028a236470,00909662a846,2019,1
000e35f7ec4c,0001f45c0077,243.222222222222,18
000e35f7ec4c,0012f0b9270f,12,15
0012f0b9270f,00909662a846,88,1
001124ce82cc,000423b0f804,173,2
009096d4b9aa,0001f45c0077,238.2,10
0001f45c0077,0012f0b38047,72.1428571428571,7
0001f45c0077,0011f547128f,301.5,2
000e35f7ec4c,0011f547128f,7.96,25
001124ce82cc,0011f547128f,264,1
0011f547128f,0013cef30b90,4.5,2
0011f547128f,0014a4b09606,181.75,4
0012f0b9270f,0012f0e66b40,10,2
0012f0b9270f,0016e350d1cc,41.5,2
00150080c072,00112434d249,67,1
0012f0a48189,00054e86b2e1,69,1
009096d4b9aa,0016e350d1cc,214,7
0012f0b38047,0012f0c8ad84,28,4
0090967ded94,009096c47d1f,3503,1
009096c47d1f,00909609d7ac,2464,3
009096d4b9aa,0014a4b09606,103.428571428571,7
000cf1a665d4,0012f0a48189,219.133333333333,15
0013ce9b3b2f,009096d4b9aa,170.5,6
0013ce9b3b2f,0012f0a48189,123.833333333333,6
009096d4b9aa,0012f0a48189,1603.5,2
0012f0a48189,00054e818795,28,2
0012f0a48189,0014a4b09606,59,2
00054e818795,000cf1a665d4,153,6
0013ce9b3b2f,000e359ae8df,10.6666666666667,3
000cf1a665d4,000e359ae8df,256.714285714286,7
000e359ae8df,0001f45c0077,40.5,2
000e359ae8df,00054e818795,322.5,2
00a111a32c09,0012f0a48189,13.8,5
00092d44e320,009096d4b9aa,89.6,5
000d93c4ad50,0012f0c8ad84,191.5,2
000d93c4ad50,00054e86b2e1,156.833333333333,6
0001f45c0077,00146cf1742b,188.666666666667,3
000d93c4ad50,00146cf1742b,1069,2
0013cedde7a6,00146cf1742b,1324,4
000e35d2024a,009096c47d1f,74,1
009096c47d1f,00904b45900f,229,4
000d93c4ad50,009096d4b9aa,483,6
000e359ae8df,0012f0c8ad84,238.625,8
000e359ae8df,00028a236470,735,1
000d93c4ad50,0013cedde7a6,1001.5,2
009096d4b9aa,0013cedde7a6,313.75,8
009096d4b9aa,00146cf1742b,1080,2
000423b0f804,000e359ae8df,288.777777777778,9
000e359ae8df,0012f0e66b40,1555,1
000cf1a665d4,0030bde66874,304.5,2
009096d4b9aa,0012f0c8ad84,174.055555555556,18
009096d4b9aa,000e359ae8df,31.3333333333333,6
0012f0c8ad84,0012f0110374,6.25,4
0012f0c8ad84,0001f45c0077,115.5,16
0016e350d1cc,00028a536ff4,1208.5,2
000423c6784f,0001f45c0077,179.428571428571,7
000423c6784f,000cf1a665d4,205.2,10
009096d4b9aa,00028a536ff4,25.5,2
0016e350d1cc,000423c6784f,170,4
0001f45c0077,004096ed1367,58,1
0012f0c8ad84,004096ed1367,90,4
000e359ae8df,00904b99070e,1275.125,8
0012f0e66b40,004096ed1367,503.5,4
0012f0e66b40,0013cedde7a6,548,2
0001f45c0077,0030bde66874,204,2
0013ce9b3b2f,00028a536ff4,376.25,4
0012f0110374,0013ce9b3b2f,74.25,4
0012f0110374,0001f45c0077,306.5,2
0013ce9b3b2f,00904b99070e,566,2
000423589966,000cf1a665d4,52.6,5
000e359ae8df,00092d44e320,8,1
00028a536ff4,000e359ae8df,16,1
00904b08721c,00125a808a4a,7722.5,2
009096fe32f6,00904b45900f,1,1
000d93c4ad50,00028a236470,405.666666666667,3
00904b45900f,0090960deeb4,1322,1
000d93c4ad50,001150c4ba15,630,1
000cf1a665d4,001150c4ba15,403.285714285714,7
001150c4ba15,0012f0c8ad84,187.571428571429,7
0013cedde7a6,004096ed1367,1292,1
0011f547128f,0012f0c8ad84,146.666666666667,9
0011f547128f,00028a236470,10,3
0011f547128f,00904b99070e,1.5,2
0011f547128f,001150c4ba15,4.75,4
000cf1a665d4,0011f547128f,871,1
0011f547128f,0013cedde7a6,3,1
000cf1b494aa,00054ea41e26,47,1
009096d4b9aa,00054ea41e26,106,1
0012f0c8ad84,00054ea41e26,142,1
000cf1b494aa,0011f547128f,13,2
0011f547128f,009096d4b9aa,329,8
00a111a32c09,00054ea41e26,1,1
0012f0b9270f,0011f547128f,5,1
00095b182eb5,0013ced0af73,1.4,5
009096d4b9aa,0013ced0af73,364.5,4
009096d4b9aa,0012f0b9270f,11.2222222222222,9
0013ced0af73,0012f0b9270f,8.15384615384615,26
00a111a32c09,0013ced0af73,19.375,8
0013ced0af73,000cf1a665d4,113.272727272727,11
000cf1a665d4,0012f0b9270f,74,1
0012f0b9270f,0001f45c0077,19,2
0001f45c0077,0013ced0af73,40.7777777777778,9
0013cedde7a6,0013ced0af73,4.13414634146341,82
009096266384,009096e1397e,836.5,2
00125a808a4a,0090961bf528,421,1
00125a808a4a,00909624a916,421,1
00125a808a4a,000d9320bcf5,1296.25,4
000d931001f3,0090961bf528,368.333333333333,3
0090961bf528,00909624a916,4082,1
0090961bf528,000d9320bcf5,4082,1
0090961bf528,009096f403a5,4082,1
009096e1397e,000d93d8e0cb,3595,1
000e359ae8df,0012f0b9270f,101,1
0014a449a146,000d28af5491,2,1
0014a449a146,0030659d9013,1,1
000d931001f3,009096824fc4,1815.66666666667,6
0016cba7ef97,000d28af5491,2362,1
000e35f7ec4c,009096d4b9aa,24.125,16
000e35cc7944,009096d4b9aa,80,1
00904b18c994,009096c67135,1136,1
001150c4ba15,0012f0e66b40,1,1
0013ce9b3b2f,000e35f7ec4c,21.4117647058824,17
000e35f7ec4c,00112ff2c80f,34.5384615384615,13
000d93d8e0cb,009096afb250,1426,1
000e35f7ec4c,00904b4a7731,44.3333333333333,3
001150c4ba15,0013cedde7a6,705,4
000e35f7ec4c,0013cedde7a6,32.7,10
0014a4b09606,000e3560eaa7,7,1
000e3560eaa7,0012f0e66b40,118,1
009096406b2b,00904b08721c,39,2
009096406b2b,0090969323f3,58.5,2
00904b08721c,0090969323f3,1669,3
000e35cc7944,001150c4ba15,27,1
000d9320bcf5,00909609d7ac,2657.88888888889,9
00904b517a14,00909609d7ac,1020.75,4
00909609d7ac,009096b716fc,518.5,2
0013cef30b90,000e359ae8df,1,1
00909609d7ac,00909624a916,2234.36363636364,11
009096d0bbf3,009096f70f5e,1,1
009096d0bbf3,009096bd1c00,1,1
009096f70f5e,009096bd1c00,349,1
009096e1397e,009096e63089,807,1
009096f70f5e,009096c47d1f,92,1
0014a5f9f4e2,00054e4a64bd,2778,1
0016cba7ef97,009096e77385,40,1
0014a58330f8,0011247fd70d,1167,1
000d28a7f654,00904bb91967,1,1
0012f0b9270f,0012f0ba51c0,45.8181818181818,11
0012f0ba51c0,0014a4b09606,12.5,2
0014a4b09606,0016e350d1cc,2936,4
0011f547128f,0013ce9b3b2f,153,2
001124ce82cc,0015006a678e,85,1
000423c6784f,000d93c4ad50,198,2
00054ea41e26,00904b99070e,227,1
00054ea41e26,000e359ae8df,227,1
001150c4ba15,00054ea41e26,459,1
000423c6784f,00054ea41e26,257,1
0030bde66874,000e359ae8df,4423,1
0016cbf7ca65,009096e16167,1,1
0030bd743ade,009096d13bb1,15,1
000423b0f804,001310b7c643,367.5,2
0030bd743ade,000d931001f3,1497,1
0030bd743ade,00904b08721c,1497,1
000d93420690,00904b08721c,200,1
009096e1397e,00904b08721c,2,1
00904b08721c,00909652510d,23,1
00904b08721c,001109ca2ef6,2,1
000423c6784f,0011f547128f,4,3
000e358fac65,0011f547128f,1,2
001195fa35dd,0011f547128f,2,1
0011f547128f,0016e350d1cc,5,1
00095b182eb5,0014a4909958,64.6,5
0014a4909958,001195fa35dd,1,1
0090962adb23,009096fe32f6,803,1
000e35f7ec4c,001310b7c643,87.5,2
00904bb91967,009096d4ce10,56,1
000d937b5c45,00904bb91967,8,1
009096266384,0090962adb23,1470,1
0016b6f69450,009096ae803f,871,1
00904bd1618a,001124320e87,568,1
001124320e87,00904b80e637,212,1
00095b182eb5,000e359ae8df,1,2
009096266384,0002be77425c,6316,1
0014a4909958,0001f45c0077,30.5,2
00028a236470,0014a4909958,1693,1
004096ed1367,000e358fac65,3,1
0012f0b9270f,0030bde66874,115,1
0015006a678e,0001f45c0077,11.6666666666667,3
0015006a678e,0013ce9b3b2f,1,1
0016cb80576f,000d9320bcf5,992,1
0014a4909958,000423b0f804,43.5,2
0016cb80576f,001451f80098,1158,1
0016cb80576f,000d931001f3,468,1
000e359ae8df,000e35f7ec4c,74,1
000e358fac65,0012f0c8ad84,252,1
000e358fac65,00028a536ff4,252,1
000e358fac65,0016cbdf0532,252,1
00028a536ff4,0016cbdf0532,1218,1
00904b99070e,00146cf1742b,71.5,2
0012f0bf07c2,000423b0f804,21,1
0012f0bf07c2,0012f0c8ad84,21,1
0012f0bf07c2,000cf1a665d4,91.6666666666667,3
00095b182eb5,0012f0bf07c2,1,1
00095b182eb5,000e358fac65,1,4
0016cbdf0532,00146cf1742b,571,1
0013ce592553,000e35f7ec4c,158.285714285714,7
0013ce592553,000cf1a665d4,78,2
000e35f7ec4c,0016cbdf0532,89.5,2
0016cbdf0532,0013ce592553,351,1
0012f0f4cdf6,00904bb91967,2,1
0012f0f4cdf6,0014a5e07ea3,2,1
00904bb91967,0014a5e07ea3,10103,1
009096d4b9aa,000e358fac65,1,1
009096a99b4c,0016b6f69450,44,1
000b6cb8ecdb,0012f0e66b40,60,1
0016b6f69450,000d931001f3,465.75,4
00022d56b432,0011f5f2aa0d,1076,1
00e000fe125b,003065cd5a9c,50.5,2
00909609d7ac,009096bde0c7,112,1
0017f2ce9453,009096d4ce10,75,1
0017f2ce9453,009096c47d1f,75,1
0017f2ce9453,001451f80098,75,1
009096c47d1f,001451f80098,3654,1
0016cba7ef97,00112434d249,1283.33333333333,3
0016cba7ef97,0090964389bd,1670,1
0800466f9df3,0011244c262a,28,1
00112434d249,0090964389bd,1688,1
00909624a916,001451f80098,2020.5,2
000d93d8e0cb,0090969323f3,1606,1
00909609d7ac,0090969323f3,1846.33333333333,3
00904bbf968c,000cf1930aa3,21,1
0012f08174bf,00904ba2889c,94,1
0012f08174bf,0016cba7ef97,94,1
00904ba2889c,0016cba7ef97,1552,1
00150080c072,0090968fae14,80.5,2
001451f80098,00909609d7ac,4944,1
0016e350d1cc,000e35cc7944,179,1
000e35cc7944,0001f45c0077,844,1
009096249de5,009096266384,31,3
009096266384,00904b1ad3ee,524,1
009096266384,009096e9b59c,524,1
00904b1ad3ee,009096e9b59c,1809,1
009096cdab3c,000d9320bcf5,364,1
000e35f7ec4c,0014a4909958,68,1
0011f547128f,000e359ae8df,20.6666666666667,12
0011f547128f,0013ce64e5ba,19,1
000e359ae8df,0013ce64e5ba,100,2
00092d44e320,0011f547128f,121,1
009096f403a5,009096824fc4,237.5,2
009096d4ce10,009096824fc4,14111,2
00909609d7ac,009096824fc4,4297.66666666667,3
009096824fc4,00909624a916,14898,2
000d9320bcf5,009096e310ed,2217.5,2
000393614e0d,009096e310ed,1770,3
001195fa35dd,009096d4b9aa,65,1
009096249de5,000d9320bcf5,998.5,2
009096249de5,000d93eb68db,245,1
009096e1397e,009096e9b59c,1772,1
000d93eb68db,009096ce85bd,381,1
00150080c072,0017943829a7,1,1
009096f0d7a5,0016cba7ef97,1441.5,2
0016cba7ef97,00909628bfce,177,1
0090961d7e2f,009096d4ce10,1,1
00909624a916,009096e1397e,68,1
0017f2ce9453,00909609d7ac,68,1
0017f2ce9453,000393614e0d,68,1
00904b08721c,0016cb593be7,3990.5,2
009096d4ce10,0016cb593be7,2806.6,5
0016cb593be7,000d931001f3,228.5,2
000b7d67ad74,0004237bb84a,424,1
0016cb593be7,00909624a916,1430,1
0012f0f4cdf6,000e3545cb1c,1,1
000d93cab021,000d93eb68db,62,1
000d93cab021,000d931001f3,62,1
000d93cab021,000d93d8e0cb,62,1
000d93eb68db,0016cb593be7,525,2
0016cb593be7,000d9320bcf5,2736.33333333333,3
00909676f864,000d93d8e0cb,681.833333333333,6
00909676f864,009096d4ce10,55.75,4
00909676f864,00904b08721c,3.16666666666667,6
009096275799,00904b08721c,1,1
00909676f864,009096266384,40,3
00909676f864,00909648028b,2,1
00042368bf00,0015c6f4619b,152,1
009096266384,009096d33329,460,1
00909676f864,009096d33329,113.5,2
00909676f864,00904bd1618a,1,1
00909624a916,00904bd1618a,7,1
00909609d7ac,00904bd1618a,1490,1
00904bd1618a,00904b517a14,933,2
00904bd1618a,0011f527968f,1249,1
00904b517a14,0011f527968f,1384,1
009096c67135,0014a5e34dc6,4,1
0090963ec515,0090969323f3,1,1
0090963ec515,00909624a916,1,1
0090963ec515,00909609d7ac,1,1
0090963ec515,000d9320bcf5,1,2
0090969323f3,00909624a916,1576.33333333333,3
0090969323f3,000d9320bcf5,3221.33333333333,3
0012f0b7030a,0016cba7ef97,38,1
009096c9c225,00909609d7ac,2,1
00904b517a14,00904ba2889c,49,1
00904b517a14,0016cb593be7,6329,2
000d93d8e0cb,00904ba2889c,3100,1
000d93d8e0cb,0016cb593be7,20940,1
00904ba2889c,0016cb593be7,3777,1
00904ba2889c,00909609d7ac,3777,1
00904ba2889c,009096266384,1018,1
00904ba2889c,009096d4ce10,2729,1
0016cb593be7,00909609d7ac,4018.33333333333,3
0016cb593be7,009096266384,1151,1
0090963ec515,000d93eb68db,37,2
0090963ec515,009096266384,1,1
009096c67135,00125a808a4a,1042,3
000e35918a83,009096c67135,6,1
009096c67135,009096a49367,42,1
009096e1397e,0090963ec515,7,1
009096249de5,001124d6a128,560,1
000d93eb68db,0014a5c71d97,488,1
0014a5c71d97,009096c67135,2157,1
009096e1397e,009096cc082c,127,1
00904bce040a,0017f2a89d0c,32,1
000e35d2024a,000d93d8e0cb,144,1
000e35d2024a,009096d4ce10,116.5,2
0090965c8599,00909624a916,149,2
0090965c8599,000d9320bcf5,125,1
0016cb593be7,009096a49367,942,1
00909624a916,009096de24b4,265,1
0090965c8599,009096de24b4,480,1
009096de24b4,000d931001f3,1815,1
000d9320bcf5,0016b6f69450,345,1
000d938916cc,0090969323f3,110,1
000d938916cc,00904b08721c,110,1
00904b08721c,009096f44695,178,1
0016b6f69450,009096f403a5,133,1
009096c67135,009096ae803f,29,1
0016cba7ef97,0090962c2183,1448,1
00904b98bc32,00909609d7ac,167,1
009096d13bb1,0090969323f3,2514,2
0016ce55f7c8,000d28633a53,1,1
00125a808a4a,00909647ea45,1222,1
0011247cd81b,00022d56b432,1,1
009096c67135,0011f527968f,2135.2,5
0011f527968f,009096f403a5,3610,1
000d9320bcf5,0011f527968f,1052,1
000d93eb68db,0011f527968f,1866,1
00909624a916,0090969374a3,1145,1
000b7df7c8f2,00904b517a14,38,1
00904becf010,00909624a916,118,2
009096d4ce10,0015f99e7125,143,1
0016cba7ef97,009096e16167,626,1
00042368bf00,0090960c90f0,78,1
000e353ae1d3,00042368bf00,19,1
000d93d8e0cb,0011f527968f,983.5,2
00022d9f4f27,009096d4ce10,72,1
001124f43e7f,009096824fc4,64,1
000d93695af2,000393614e0d,233.428571428571,7
000d93695af2,0090969374a3,539,2
000393614e0d,0090969374a3,680.5,2
000d93695af2,009096f403a5,1,1
000d93695af2,00125a808a4a,1,1
00125a808a4a,000393614e0d,2592,1
009096c67135,0090969a61a7,6.5,2
009096c67135,00904ba2889c,82,2
009096c67135,0090967ccbde,467,2
000423979e96,0090969323f3,1,1
009096c8c000,00909609d7ac,2542.5,2
009096687457,009096a40bcd,252,1
009096687457,009096f70f5e,252,1
009096687457,00909624a916,252,1
009096a40bcd,009096f70f5e,1648,1
009096a40bcd,00909624a916,1847,1
009096f70f5e,00909624a916,1834,1
0011243bbb09,000d931001f3,103,1
0011243bbb09,00904b08721c,103,1
000d939f834a,00904b08721c,1,1
0011243bbb09,009096c67135,78,1
009096f403a5,0090969374a3,1049,1
009096f403a5,0016cb593be7,57586,1
009096c67135,0090969374a3,1595.66666666667,3
009096c67135,0016cb593be7,18557,3
0090969374a3,009096d13bb1,3666,1
0090969374a3,00904b08721c,3666,1
0090969374a3,0016cb593be7,3666,1
009096d13bb1,00904b08721c,4860,3
009096d13bb1,0016cb593be7,18394,2
009096249de5,009096f403a5,1,1
000d9320bcf5,0090969374a3,3509,1
009096266384,00904b80e637,40,1
000d937d3ec2,000d9320bcf5,6,1
000d93f465e4,000d93c7e6e5,46,2
0014a5c3c8cd,009096b8c218,954,1
003065fcbfa1,0015f99e7125,87,7
003065fcbfa1,0004237bb84a,116.5,2
0015f99e7125,0004237bb84a,115.5,2
009096c8c000,0090969323f3,2050.5,2
009096550623,00904b80e637,490,1
00904b517a14,0090962adb23,190,1
0090962adb23,00904bd1618a,1866,1
0090962adb23,009096824fc4,1866,1
0090962adb23,000d9320bcf5,1866,1
00904bd1618a,009096824fc4,3685,1
009096824fc4,000d9320bcf5,11250.3333333333,3
000d9320bcf5,009096ae803f,64,1
0014a5c2f1f1,009096f1e5d1,1881,1
009096b716fc,00904bd1618a,36,1
009096b716fc,000d9320bcf5,36,1
00904b517a14,00125a808a4a,11058,1
000d931001f3,009096ce85bd,1349,1
009096ce85bd,00909624a916,2436,3
009096ce85bd,009096266384,3705,1
009096d4ce10,0016cba7ef97,39,1
0017f2a89d0c,0014a588b3d1,74,1
0014a4b027f5,000d9320bcf5,177,4
000d9320bcf5,0090965d5ff8,639,1
0014a4b027f5,0090965d5ff8,587,1
001124a08755,0014a4b027f5,1,1
001124a08755,00904b517a14,1,1
0014a4b027f5,00904b517a14,1292,1
0014a4b027f5,000e35918a83,104,1
000a95c5076b,000d931001f3,127,1
000a95c5076b,00909648028b,127,1
000d931001f3,00909648028b,1045,1
00909648028b,009096d4ce10,1348,1
003065e433f5,0014a592d2ca,1653,1
000e35918a83,00909609d7ac,61,1
000d93420690,009096c67135,14,1
0014a4b027f5,009096824fc4,52,1
0014a4b027f5,000d931001f3,52,1
000e35d2024a,000d9320bcf5,83,1
001451e59b06,0014a5fd05a5,592,1
009096824fc4,0090967ded94,40057,1
009096d4ce10,0090967ded94,4088.2,5
009096ddc734,009096d4ce10,54.5,2
009096e1397e,0030bd743ade,1011,1
009096e1397e,009096d13bb1,618,2
009096c8c000,0014a4b027f5,1151,1
009096b5835b,000d931001f3,60,1
009096b5835b,009096d13bb1,60,1
009096b5835b,000393614e0d,60,1
009096b5835b,009096c8c000,60,1
009096d13bb1,009096c8c000,1466,1
000393614e0d,0090969323f3,1692,2
0090969323f3,009096e1397e,678,1
0090969323f3,009096f403a5,3657,1
0090969323f3,009096266384,3636.5,2
00909653f085,0013cebc6d75,78,1
0011f5bc030b,00909653f085,201,1
001302bdcf47,009096063cc3,3200,1
0017f2cccd69,00909609d7ac,72,1
00125a808a4a,00909609d7ac,697,1
00125a808a4a,001124320e87,697,1
00125a808a4a,0014a5b46204,601,1
00125a808a4a,009096d13bb1,697,1
00909609d7ac,001124320e87,3303,1
00909609d7ac,0014a5b46204,786,1
00909609d7ac,009096d13bb1,1431.33333333333,3
001124320e87,0014a5b46204,1679,1
001124320e87,009096d13bb1,4196,1
0014a5b46204,009096d13bb1,1868,1
009096d13bb1,0017f2cccd69,327,1
0011245a9917,0090967ded94,409,1
00166fdfcd15,0016cbf7ca65,1,1
000e35e47302,000e35a4c451,1,1
000e35e47302,009096b8c218,215,1
00150080c072,0090966e9333,113,2
00150080c072,009096c47d1f,118,1
009096ab627b,00909609d7ac,345,1
009096ab627b,009096d13bb1,9,1
009096ab627b,00904b517a14,9,1
001302c523d9,0016cbf7ca65,295,1
009096a5393b,0015005e1c45,89,1
0015005e1c45,0016cbf7ca65,142,7
