source,destination,start,fin,AP
11:7e:5d:6b:a8:ad,d4:53:3c:ba:a8:ad,1093899407,1093899832,1
11:7e:5d:6b:a8:ad,d4:56:75:08:a8:ad,1093891979,1093898938,1
11:7e:5d:6b:a8:ad,d4:76:22:8b:a8:ad,1093898953,1093899585,1
11:7e:5d:6b:a8:ad,d4:76:22:bb:a8:ad,1093898674,1093899741,1
11:7e:5d:6b:a8:ad,d4:76:ee:64:a8:ad,1093899149,1093900159,1
11:7e:5d:6b:a8:ad,d4:79:71:e7:5c:aa,1093900703,1093900751,0
11:7e:5d:6b:a8:ad,d4:91:de:db:a8:ad,1093899199,1093899738,0
11:7e:5d:6b:a8:ad,d4:9c:4d:c0:a8:ad,1093899017,1093899262,0
11:7e:5d:6b:a8:ad,d4:a6:d7:98:a8:ad,1093899228,1093899348,1
11:7e:5d:6b:a8:ad,d4:a8:d6:07:a8:ad,1093899759,1093901341,1
11:7e:5d:6b:a8:ad,d4:ab:b8:da:a8:ad,1093899017,1093899261,1
11:7e:5d:6b:a8:ad,d4:f6:2f:da:a8:ad,1093898218,1093899766,1
11:7e:5d:6b:a8:ad,d4:f6:6a:8b:a8:ad,1093898653,1093899533,1
11:7e:5d:6b:a8:ad,d4:f6:6a:bb:a8:ad,1093898981,1093900861,1
11:7e:5d:6b:a8:ad,d4:f6:a6:64:a8:ad,1093898926,1093899100,0
11:7e:5d:6b:a8:ad,d4:fc:52:db:a8:ad,1093885688,1093885811,1
11:7e:5d:6b:a8:ad,d5:17:a8:c1:a8:ad,1093899571,1093901147,1
11:7e:5d:6b:a8:ad,d5:1b:1d:8a:a8:ad,1093885314,1093898914,1
11:7e:5d:6b:a8:ad,d5:1b:1d:ba:a8:ad,1093898948,1093899599,0
11:7e:5d:6b:a8:ad,d5:1b:eb:ea:a8:ad,1093898634,1093898939,1
11:7e:5d:6b:a8:ad,d5:36:43:da:a8:ad,1093898686,1093901494,1
11:7e:5d:6b:a8:ad,d5:39:f7:b0:a8:ad,1093891352,1093891422,1
11:7e:5d:6b:a8:ad,d5:3b:0f:d4:a8:ad,1093898620,1093899747,1
11:7e:5d:6b:a8:ad,d5:3b:f9:da:a8:ad,1093898896,1093899464,1
11:7e:5d:6b:a8:ad,d5:46:1d:56:a8:ad,1093898993,1093899472,1
11:7e:5d:6b:a8:ad,d5:46:39:8b:a8:ad,1093902250,1093903921,1
11:7e:5d:6b:a8:ad,d5:46:7c:b0:a8:ad,1093898934,1093899460,1
11:7e:5d:6b:a8:ad,d5:46:7c:ea:a8:ad,1093899094,1093899660,0
11:7e:5d:6b:a8:ad,d5:51:4e:fc:a8:ad,1093899037,1093899405,1
11:7e:5d:6b:a8:ad,d5:5b:dd:46:a8:ad,1093890928,1093900453,0
11:7e:5d:6b:a8:ad,d5:5b:dd:5e:a8:ad,1093891168,1093900531,0
11:7e:5d:6b:a8:ad,d5:61:55:fc:a8:ad,1093899020,1093899036,0
11:7e:5d:6b:a8:ad,d5:61:59:96:a8:ad,1093899019,1093899032,1
11:7e:5d:6b:a8:ad,d5:6a:2d:c1:a8:ad,1093899420,1093899742,0
11:7e:5d:6b:a8:ad,d5:6f:68:8b:a8:ad,1093911974,1093912100,1
11:7e:5d:6b:a8:ad,d5:76:06:56:a8:ad,1093888704,1093900818,1
11:7e:5d:6b:a8:ad,d5:85:18:ac:a8:ad,1093899291,1093899661,1
11:7e:5d:6b:a8:ad,d5:85:18:e5:a8:ad,1093898974,1093899611,1
11:7e:5d:6b:a8:ad,d5:8a:3f:8b:a8:ad,1093885331,1093888327,1
11:7e:5d:6b:a8:ad,d5:91:de:db:a8:ad,1093885632,1093885768,1
11:7e:5d:6b:a8:ad,d5:9c:4d:c0:a8:ad,1093886550,1093899532,0
11:7e:5d:6b:a8:ad,d5:9c:4d:c2:a8:ad,1093899317,1093899397,1
11:7e:5d:6b:a8:ad,d5:a1:c5:eb:a8:ad,1093898661,1093899584,1
11:7e:5d:6b:a8:ad,d5:a2:d3:3b:a8:ad,1093899223,1093900136,0
11:7e:5d:6b:a8:ad,d5:a8:04:d0:a8:ad,1093888856,1093899462,1
11:7e:5d:6b:a8:ad,d5:a8:5d:6b:a8:ad,1093899585,1093899620,1
11:7e:5d:6b:a8:ad,d5:a8:d6:07:a8:ad,1093888544,1093900988,1
11:7e:5d:6b:a8:ad,d5:a8:d6:87:a8:ad,1093888909,1093901284,1
11:7e:5d:6b:a8:ad,d5:a8:d6:eb:a8:ad,1093888157,1093901264,1
11:7e:5d:6b:a8:ad,d5:a8:d6:f2:a8:ad,1093901426,1093905398,0
11:7e:5d:6b:a8:ad,d5:a8:e6:e1:a8:ad,1093901083,1093901161,0
11:7e:5d:6b:a8:ad,d5:a8:ef:33:a8:ad,1093901004,1093901268,0
11:7e:5d:6b:a8:ad,d5:a8:ef:5d:a8:ad,1093899481,1093905551,0
11:7e:5d:6b:a8:ad,d5:aa:54:37:a8:ad,1093901068,1093908137,1
11:7e:5d:6b:a8:ad,d5:f1:14:fc:a8:ad,1093899032,1093899035,1
11:7e:5d:6b:a8:ad,d5:f1:18:96:a8:ad,1093891419,1093899026,1
11:7e:5d:6b:a8:ad,d5:fb:f5:af:a8:ad,1093899019,1093899476,1
11:7e:5d:6b:a8:ad,d6:00:1c:fc:a8:ad,1093891253,1093899032,1
11:7e:5d:6b:a8:ad,d6:02:a9:f1:a8:ad,1093899031,1093899037,1
11:7e:5d:6b:a8:ad,d6:04:27:87:a8:ad,1093891489,1093902045,0
11:7e:5d:6b:a8:ad,d6:11:69:65:a8:ad,1093898710,1093899722,1
11:7e:5d:6b:a8:ad,d6:12:0a:a9:a8:ad,1093899032,1093899037,1
11:7e:5d:6b:a8:ad,d6:1e:44:f2:a8:ad,1093902023,1093902052,0
11:7e:5d:6b:a8:ad,d6:1e:49:4c:a8:ad,1093902039,1093902053,1
11:7e:5d:6b:a8:ad,d6:1e:51:09:a8:ad,1093902025,1093902032,1
11:7e:5d:6b:a8:ad,d6:1e:79:55:a8:ad,1093902023,1093903519,1
11:7e:5d:6b:a8:ad,d6:21:9f:12:a8:ad,1093898894,1093899603,1
11:7e:5d:6b:a8:ad,d6:21:9f:8c:a8:ad,1093899010,1093899454,1
11:7e:5d:6b:a8:ad,d6:22:11:65:a8:ad,1093891263,1093899989,1
11:7e:5d:6b:a8:ad,d6:22:11:a9:a8:ad,1093899028,1093899039,1
11:7e:5d:6b:a8:ad,d6:22:11:f8:a8:ad,1093899020,1093899037,1
11:7e:5d:6b:a8:ad,d6:37:ec:2d:a8:ad,1093901763,1093902226,1
11:7e:5d:6b:a8:ad,d6:41:79:3c:a8:ad,1093885579,1093888312,1
11:7e:5d:6b:a8:ad,d6:52:2e:65:a8:ad,1093891189,1093891548,1
11:7e:5d:6b:a8:ad,d6:52:2e:a9:a8:ad,1093899799,1093902810,1
11:7e:5d:6b:a8:ad,d6:59:f1:61:a8:ad,1093902140,1093902402,0
11:7e:5d:6b:a8:ad,d6:5f:3a:ec:a8:ad,1093885218,1093885406,0
11:7e:5d:6b:a8:ad,d6:7b:ee:50:a8:ad,1093903082,1093905393,1
11:7e:5d:6b:a8:ad,d6:83:97:10:a8:ad,1093887939,1093907048,0
11:7e:5d:6b:a8:ad,d6:83:9f:5f:a8:ad,1093907026,1093907038,0
11:7e:5d:6b:a8:ad,d6:83:9f:74:a8:ad,1093907058,1093907099,0
11:7e:5d:6b:a8:ad,d6:a3:53:4e:a8:ad,1093886734,1093887594,1
11:7e:5d:6b:a8:ad,d6:af:5c:3d:a8:ad,1093901078,1093902031,1
11:7e:5d:6b:a8:ad,d6:b3:85:01:a8:ad,1093903685,1093903708,1
11:7e:5d:6b:a8:ad,d6:b9:6e:67:a8:ad,1093891398,1093902039,1
11:7e:5d:6b:a8:ad,d6:ce:ba:3d:a8:ad,1093911476,1093911699,1
11:7e:5d:6b:a8:ad,d6:d2:43:f6:a8:ad,1093908774,1093908916,0
11:7e:5d:6b:a8:ad,d6:d2:66:65:a8:ad,1093899799,1093901233,0
11:7e:5d:6b:a8:ad,d6:e2:7d:65:a8:ad,1093899019,1093899027,0
11:7e:5d:6b:a8:ad,d6:fa:4e:05:a8:ad,1093900516,1093903707,0
11:7e:5d:6b:a8:ad,d7:05:7d:c7:a8:ad,1093885994,1093893507,0
11:7e:5d:6b:a8:ad,d7:11:69:65:a8:ad,1093898900,1093899264,1
11:7e:5d:6b:a8:ad,d7:13:8b:cf:a8:ad,1093887203,1093898671,0
11:7e:5d:6b:a8:ad,d7:48:9b:e0:a8:ad,1093902269,1093902412,1
11:7e:5d:6b:a8:ad,d7:59:f1:61:a8:ad,1093900953,1093902696,1
11:7e:5d:6b:a8:ad,d7:59:f1:e1:a8:ad,1093902143,1093902380,1
11:7e:5d:6b:a8:ad,d7:67:73:d1:83:e5,1093896775,1093908704,0
11:7e:5d:6b:a8:ad,d7:a8:25:16:92:31,1093903985,1093903986,0
11:7e:5d:6b:a8:ad,d7:a8:25:16:a8:ad,1093911404,1093911560,0
11:7e:5d:6b:a8:ad,d8:01:d2:12:a8:ad,1093911562,1093911602,1
11:7e:5d:6b:a8:ad,d8:11:32:cc:a8:ad,1093901537,1093904665,1
11:7e:5d:6b:a8:ad,d8:18:6a:10:a8:ad,1093902316,1093902400,1
11:7e:5d:6b:a8:ad,d8:18:aa:68:a8:ad,1093902331,1093902622,1
11:7e:5d:6b:a8:ad,d8:18:f4:1e:a8:ad,1093902421,1093902697,1
11:7e:5d:6b:a8:ad,d8:49:3a:57:a8:ad,1093902251,1093902253,1
11:7e:5d:6b:a8:ad,d8:49:5d:6b:a8:ad,1093902327,1093902623,1
11:7e:5d:6b:a8:ad,d8:49:ba:1f:a8:ad,1093902294,1093902339,1
11:7e:5d:6b:a8:ad,d8:50:21:ae:a8:ad,1093902287,1093902361,1
11:7e:5d:6b:a8:ad,d8:50:4e:23:a8:ad,1093902204,1093902376,0
11:7e:5d:6b:a8:ad,d8:50:57:b6:a8:ad,1093902201,1093902357,1
11:7e:5d:6b:a8:ad,d8:58:ae:c8:a8:ad,1093893601,1093893611,1
11:7e:5d:6b:a8:ad,d8:8c:b2:d2:a8:ad,1093901287,1093905530,0
11:7e:5d:6b:a8:ad,d8:a8:b7:16:a8:ad,1093893584,1093893605,1
11:7e:5d:6b:a8:ad,d8:ed:bf:3b:a8:ad,1093905041,1093906138,1
11:7e:5d:6b:a8:ad,d8:f8:9a:16:a8:ad,1093893593,1093893601,1
11:7e:5d:6b:a8:ad,d8:f8:f8:a2:a8:ad,1093893572,1093893598,1
11:7e:5d:6b:a8:ad,d8:f9:eb:2f:a8:ad,1093893594,1093893600,1
11:7e:5d:6b:a8:ad,d8:fb:44:87:a8:ad,1093893594,1093893611,1
11:7e:5d:6b:a8:ad,d8:ff:07:72:a8:ad,1093903382,1093904825,1
11:7e:5d:6b:a8:ad,d9:11:32:cc:a8:ad,1093902043,1093902752,1
11:7e:5d:6b:a8:ad,d9:18:aa:68:a8:ad,1093902366,1093902622,1
11:7e:5d:6b:a8:ad,d9:2f:a1:08:a8:ad,1093898524,1093899225,0
11:7e:5d:6b:a8:ad,d9:50:21:9e:a8:ad,1093901493,1093902385,1
11:7e:5d:6b:a8:ad,d9:50:4e:23:a8:ad,1093901493,1093902378,1
11:7e:5d:6b:a8:ad,d9:50:4e:a3:a8:ad,1093902226,1093902362,1
11:7e:5d:6b:a8:ad,d9:50:57:86:a8:ad,1093902258,1093902358,1
11:7e:5d:6b:a8:ad,d9:50:57:b6:a8:ad,1093901494,1093902377,1
11:7e:5d:6b:a8:ad,d9:50:9c:f7:a8:ad,1093902266,1093902356,1
11:7e:5d:6b:a8:ad,d9:55:03:1f:5c:aa,1093900672,1093901023,1
11:7e:5d:6b:a8:ad,d9:5e:d6:a6:a8:ad,1093885649,1093885813,1
11:7e:5d:6b:a8:ad,d9:74:ae:97:a8:ad,1093898943,1093899186,1
11:7e:5d:6b:a8:ad,d9:77:eb:a7:a8:ad,1093901333,1093902337,1
11:7e:5d:6b:a8:ad,d9:77:ee:12:a8:ad,1093910103,1093911788,1
11:7e:5d:6b:a8:ad,d9:77:ee:22:a8:ad,1093910162,1093911910,1
11:7e:5d:6b:a8:ad,d9:7f:a2:22:a8:ad,1093885604,1093902337,1
11:7e:5d:6b:a8:ad,d9:a8:2d:b8:a8:ad,1093888291,1093888333,0
11:7e:5d:6b:a8:ad,d9:b6:21:31:a8:ad,1093904867,1093905002,0
11:7e:5d:6b:a8:ad,d9:b6:33:09:a8:ad,1093904917,1093905001,0
11:7e:5d:6b:a8:ad,d9:b6:33:8b:a8:ad,1093904694,1093904948,0
11:7e:5d:6b:a8:ad,d9:b6:8e:48:a8:ad,1093891268,1093902058,1
11:7e:5d:6b:a8:ad,d9:be:73:c4:a8:ad,1093888438,1093892968,0
11:7e:5d:6b:a8:ad,d9:c7:b8:a7:a8:ad,1093910104,1093910784,1
11:7e:5d:6b:a8:ad,d9:c7:b8:f6:a8:ad,1093908768,1093911786,1
11:7e:5d:6b:a8:ad,d9:c7:bd:12:a8:ad,1093908830,1093910162,1
11:7e:5d:6b:a8:ad,d9:c7:bd:22:a8:ad,1093910110,1093911786,1
11:7e:5d:6b:a8:ad,d9:c7:bd:e2:a8:ad,1093908830,1093911915,1
11:7e:5d:6b:a8:ad,d9:ce:cc:9e:a8:ad,1093892845,1093893539,0
11:7e:5d:6b:a8:ad,d9:ed:a7:23:a8:ad,1093902356,1093902392,1
11:7e:5d:6b:a8:ad,d9:ed:c8:ae:a8:ad,1093902218,1093902401,1
11:7e:5d:6b:a8:ad,d9:ed:c8:af:a8:ad,1093901334,1093902358,1
11:7e:5d:6b:a8:ad,d9:fe:32:cc:a8:ad,1093885562,1093892738,1
11:7e:5d:6b:a8:ad,d9:ff:07:72:a8:ad,1093904801,1093904802,1
11:7e:5d:6b:a8:ad,da:24:37:1c:a8:ad,1093898170,1093910374,0
11:7e:5d:6b:a8:ad,da:35:32:0f:a8:ad,1093887091,1093890575,0
11:7e:5d:6b:a8:ad,da:35:32:bb:a8:ad,1093890726,1093890850,1
11:7e:5d:6b:a8:ad,da:54:37:81:92:31,1093904994,1093905022,0
11:7e:5d:6b:a8:ad,da:54:37:81:a8:ad,1093904695,1093905074,1
11:7e:5d:6b:a8:ad,da:56:db:04:a8:ad,1093902030,1093902558,1
11:7e:5d:6b:a8:ad,da:59:d7:e4:a8:ad,1093902276,1093902410,1
11:7e:5d:6b:a8:ad,da:59:f1:e1:a8:ad,1093902042,1093902397,1
11:7e:5d:6b:a8:ad,da:59:f9:2d:a8:ad,1093902299,1093902412,0
11:7e:5d:6b:a8:ad,da:59:f9:ad:a8:ad,1093899635,1093902329,1
11:7e:5d:6b:a8:ad,da:70:a5:f7:a8:ad,1093887203,1093887253,1
11:7e:5d:6b:a8:ad,da:f3:7b:46:a8:ad,1093899979,1093901466,0
11:7e:5d:6b:a8:ad,da:ff:0b:72:a8:ad,1093887298,1093900835,1
11:7e:5d:6b:a8:ad,da:ff:11:0a:a8:ad,1093900652,1093905546,1
11:7e:5d:6b:a8:ad,da:ff:11:e8:a8:ad,1093891198,1093893565,1
11:7e:5d:6b:a8:ad,da:ff:5d:6b:a8:ad,1093899071,1093904299,0
11:7e:5d:6b:a8:ad,db:03:5d:6b:a8:ad,1093893960,1093899715,1
11:7e:5d:6b:a8:ad,db:15:7e:b8:a8:ad,1093902360,1093902389,1
11:7e:5d:6b:a8:ad,db:32:22:50:a8:ad,1093886100,1093886928,1
11:7e:5d:6b:a8:ad,db:58:b7:57:a8:ad,1093890653,1093893953,0
11:7e:5d:6b:a8:ad,db:58:d0:11:13:e6,1093909049,1093909108,0
11:7e:5d:6b:a8:ad,db:58:d0:11:5c:aa,1093900681,1093900844,0
11:7e:5d:6b:a8:ad,db:58:d0:11:92:31,1093898188,1093901528,0
11:7e:5d:6b:a8:ad,db:58:d0:11:a8:ad,1093911390,1093912371,0
11:7e:5d:6b:a8:ad,db:58:d0:11:bb:09,1093909096,1093909123,0
11:7e:5d:6b:a8:ad,db:59:f1:e1:a8:ad,1093902318,1093902622,1
11:7e:5d:6b:a8:ad,db:59:f9:2d:a8:ad,1093902298,1093902326,1
11:7e:5d:6b:a8:ad,db:67:c1:9c:a8:ad,1093900587,1093900866,0
11:7e:5d:6b:a8:ad,db:82:f6:b8:a8:ad,1093899350,1093899488,1
11:7e:5d:6b:a8:ad,db:94:2f:75:a8:ad,1093888125,1093900608,0
11:7e:5d:6b:a8:ad,db:c4:f2:86:a8:ad,1093887254,1093893376,0
11:7e:5d:6b:a8:ad,db:cd:73:f7:20:a6,1093898661,1093898662,0
11:7e:5d:6b:a8:ad,db:cd:73:f7:a8:ad,1093898677,1093903560,0
11:7e:5d:6b:a8:ad,db:e0:fa:32:a8:ad,1093898893,1093899407,1
11:7e:5d:6b:a8:ad,dc:3b:c7:f4:a8:ad,1093899000,1093901012,0
11:7e:5d:6b:a8:ad,dc:4b:7f:63:a8:ad,1093890608,1093890985,0
11:7e:5d:6b:a8:ad,dc:b5:a1:f1:a8:ad,1093907587,1093908240,1
11:7e:5d:6b:a8:ad,dc:f8:9a:16:a8:ad,1093893586,1093893594,1
11:7e:5d:6b:a8:ad,dd:15:7e:b8:a8:ad,1093902218,1093902392,1
11:7e:5d:6b:a8:ad,dd:51:aa:78:13:e6,1093908056,1093910634,1
11:7e:5d:6b:a8:ad,dd:51:aa:78:50:1c,1093907102,1093907106,0
11:7e:5d:6b:a8:ad,dd:51:aa:78:a8:ad,1093906978,1093910626,0
11:7e:5d:6b:a8:ad,dd:89:77:07:a8:ad,1093890922,1093894641,0
11:7e:5d:6b:a8:ad,dd:8f:db:de:a8:ad,1093886685,1093886707,1
11:7e:5d:6b:a8:ad,dd:a4:74:bd:a8:ad,1093899027,1093899984,1
11:7e:5d:6b:a8:ad,dd:a4:9a:7c:a8:ad,1093899026,1093905819,1
11:7e:5d:6b:a8:ad,dd:c7:ba:3d:a8:ad,1093905816,1093907058,1
11:7e:5d:6b:a8:ad,dd:d1:61:8a:a8:ad,1093899799,1093901056,0
11:7e:5d:6b:a8:ad,dd:e2:29:21:a8:ad,1093905977,1093912008,0
11:7e:5d:6b:a8:ad,dd:e2:8b:f7:a8:ad,1093911842,1093912086,0
11:7e:5d:6b:a8:ad,dd:e2:ec:06:a8:ad,1093906027,1093912093,0
11:7e:5d:6b:a8:ad,de:4c:54:e7:a8:ad,1093901043,1093901263,1
11:7e:5d:6b:a8:ad,de:4c:b1:6f:a8:ad,1093888130,1093901429,0
11:7e:5d:6b:a8:ad,de:55:ef:ae:a8:ad,1093901331,1093905478,0
11:7e:5d:6b:a8:ad,de:56:db:63:a8:ad,1093886684,1093902560,1
11:7e:5d:6b:a8:ad,de:56:db:e4:a8:ad,1093902052,1093902559,1
11:7e:5d:6b:a8:ad,de:56:ea:48:a8:ad,1093886684,1093902052,1
11:7e:5d:6b:a8:ad,de:59:f1:61:a8:ad,1093902309,1093902696,1
11:7e:5d:6b:a8:ad,de:59:f9:ad:a8:ad,1093902276,1093902417,1
11:7e:5d:6b:a8:ad,de:6c:c8:67:a8:ad,1093898654,1093899603,1
11:7e:5d:6b:a8:ad,de:6d:72:65:a8:ad,1093899377,1093899473,1
11:7e:5d:6b:a8:ad,de:70:33:f6:a8:ad,1093886889,1093886990,1
11:7e:5d:6b:a8:ad,de:70:a5:13:a8:ad,1093885785,1093886830,1
11:7e:5d:6b:a8:ad,de:73:87:9c:a8:ad,1093890800,1093893910,0
11:7e:5d:6b:a8:ad,de:8c:16:ae:a8:ad,1093908120,1093908151,1
11:7e:5d:6b:a8:ad,de:8c:55:6b:a8:ad,1093905104,1093905339,1
11:7e:5d:6b:a8:ad,de:8c:dd:6f:a8:ad,1093905156,1093905579,0
11:7e:5d:6b:a8:ad,de:ac:04:8e:a8:ad,1093888155,1093901427,0
11:7e:5d:6b:a8:ad,de:ac:04:ae:a8:ad,1093905160,1093905564,1
11:7e:5d:6b:a8:ad,de:ac:cf:6f:a8:ad,1093899464,1093901382,1
11:7e:5d:6b:a8:ad,de:ef:57:2b:a8:ad,1093901125,1093901489,1
11:7e:5d:6b:a8:ad,de:fd:64:e6:a8:ad,1093905255,1093905546,0
11:7e:5d:6b:a8:ad,de:fd:a8:e0:a8:ad,1093905345,1093905451,0
11:7e:5d:6b:a8:ad,de:fd:f9:ae:a8:ad,1093908144,1093908151,1
11:7e:5d:6b:a8:ad,df:09:12:4f:a8:ad,1093890780,1093905924,1
11:7e:5d:6b:a8:ad,df:19:4d:43:a8:ad,1093899248,1093899600,0
11:7e:5d:6b:a8:ad,df:20:72:65:a8:ad,1093889074,1093899300,1
11:7e:5d:6b:a8:ad,df:26:6b:10:a8:ad,1093902252,1093908299,1
11:7e:5d:6b:a8:ad,df:26:ab:58:a8:ad,1093902274,1093902697,1
11:7e:5d:6b:a8:ad,df:26:ab:7c:a8:ad,1093910206,1093910208,1
11:7e:5d:6b:a8:ad,df:35:79:0d:a8:ad,1093899034,1093899783,1
11:7e:5d:6b:a8:ad,df:35:79:8d:a8:ad,1093899017,1093899792,1
11:7e:5d:6b:a8:ad,df:35:f5:2f:a8:ad,1093899216,1093899428,1
11:7e:5d:6b:a8:ad,df:35:f5:af:a8:ad,1093898694,1093901074,1
11:7e:5d:6b:a8:ad,df:59:3a:a0:a8:ad,1093902323,1093902381,1
11:7e:5d:6b:a8:ad,df:59:f1:61:a8:ad,1093902272,1093902698,1
11:7e:5d:6b:a8:ad,df:59:f1:e1:a8:ad,1093902145,1093902403,1
11:7e:5d:6b:a8:ad,df:59:f9:ad:a8:ad,1093902318,1093902328,1
11:7e:5d:6b:a8:ad,df:70:33:33:a8:ad,1093886757,1093887237,1
11:7e:5d:6b:a8:ad,df:70:33:bb:a8:ad,1093885613,1093887083,1
11:7e:5d:6b:a8:ad,df:70:33:f6:a8:ad,1093890777,1093890827,1
11:7e:5d:6b:a8:ad,df:70:a5:13:a8:ad,1093885642,1093886871,1
11:7e:5d:6b:a8:ad,df:70:ca:ae:a8:ad,1093886859,1093887180,1
11:7e:5d:6b:a8:ad,df:87:86:15:a8:ad,1093906459,1093907291,0
11:7e:5d:6b:a8:ad,df:e7:87:e3:a8:ad,1093886863,1093886864,1
11:7e:5d:6b:a8:ad,e0:22:cf:29:a8:ad,1093904438,1093905226,1
11:7e:5d:6b:a8:ad,e0:3c:0a:fa:a8:ad,1093897414,1093897415,0
11:7e:5d:6b:a8:ad,e0:ce:db:29:a8:ad,1093886735,1093886751,1
11:7e:5d:6b:a8:ad,e1:21:79:76:a8:ad,1093893544,1093909605,1
11:7e:5d:6b:a8:ad,e1:52:11:ff:a8:ad,1093900017,1093900463,0
11:7e:5d:6b:a8:ad,e1:52:49:c8:a8:ad,1093892097,1093892976,0
11:7e:5d:6b:a8:ad,e1:e4:10:55:a8:ad,1093890960,1093893302,0
11:7e:5d:6b:a8:ad,e1:e4:f7:b8:a8:ad,1093885896,1093887292,0
11:7e:5d:6b:a8:ad,e1:ec:a7:12:a8:ad,1093885476,1093890449,1
11:7e:5d:6b:a8:ad,e2:00:17:98:a8:ad,1093890726,1093899249,0
11:7e:5d:6b:a8:ad,e2:01:58:e1:a8:ad,1093899084,1093899377,1
11:7e:5d:6b:a8:ad,e2:01:74:c4:a8:ad,1093898935,1093902544,1
11:7e:5d:6b:a8:ad,e2:01:f4:0c:a8:ad,1093891604,1093898920,0
11:7e:5d:6b:a8:ad,e2:01:f4:d1:a8:ad,1093898680,1093899453,1
11:7e:5d:6b:a8:ad,e2:04:9c:79:a8:ad,1093903714,1093903756,1
11:7e:5d:6b:a8:ad,e2:0e:53:a8:a8:ad,1093899031,1093899776,1
11:7e:5d:6b:a8:ad,e2:0e:7f:0d:a8:ad,1093898618,1093901498,1
11:7e:5d:6b:a8:ad,e2:0e:7f:8d:a8:ad,1093898900,1093901675,1
11:7e:5d:6b:a8:ad,e2:0e:7f:d0:13:e6,1093908407,1093908490,1
11:7e:5d:6b:a8:ad,e2:0e:7f:d0:a8:ad,1093905648,1093907094,1
11:7e:5d:6b:a8:ad,e2:0e:d3:e0:a8:ad,1093900821,1093902555,0
11:7e:5d:6b:a8:ad,e2:0e:ff:98:a8:ad,1093898923,1093899735,1
11:7e:5d:6b:a8:ad,e2:10:1c:e8:a8:ad,1093904812,1093905204,0
11:7e:5d:6b:a8:ad,e2:10:1e:98:a8:ad,1093885383,1093899499,1
11:7e:5d:6b:a8:ad,e2:11:86:6c:a8:ad,1093902071,1093902281,1
11:7e:5d:6b:a8:ad,e2:11:a7:e1:a8:ad,1093899284,1093899323,0
11:7e:5d:6b:a8:ad,e2:17:16:26:a8:ad,1093898786,1093898857,1
11:7e:5d:6b:a8:ad,e2:19:6d:f2:a8:ad,1093889862,1093891714,1
11:7e:5d:6b:a8:ad,e2:1f:15:0c:a8:ad,1093899187,1093901155,1
11:7e:5d:6b:a8:ad,e2:1f:15:8c:a8:ad,1093899079,1093901230,1
11:7e:5d:6b:a8:ad,e2:1f:15:d1:a8:ad,1093899001,1093901076,1
11:7e:5d:6b:a8:ad,e2:27:3f:78:a8:ad,1093885646,1093890318,1
11:7e:5d:6b:a8:ad,e2:27:a5:f7:a8:ad,1093891248,1093891258,1
11:7e:5d:6b:a8:ad,e2:30:00:af:a8:ad,1093885303,1093899377,1
11:7e:5d:6b:a8:ad,e2:30:0c:45:a8:ad,1093898760,1093899601,1
11:7e:5d:6b:a8:ad,e2:30:20:3d:a8:ad,1093898677,1093902555,1
11:7e:5d:6b:a8:ad,e2:30:20:bd:a8:ad,1093901839,1093902054,1
11:7e:5d:6b:a8:ad,e2:30:91:63:a8:ad,1093898632,1093901013,1
11:7e:5d:6b:a8:ad,e2:30:c0:c3:a8:ad,1093899358,1093899676,1
11:7e:5d:6b:a8:ad,e2:52:f7:b8:a8:ad,1093898708,1093910086,1
11:7e:5d:6b:a8:ad,e2:57:93:96:a8:ad,1093900354,1093902597,1
11:7e:5d:6b:a8:ad,e2:68:25:ec:a8:ad,1093891144,1093891753,1
11:7e:5d:6b:a8:ad,e2:6b:6f:4a:a8:ad,1093892234,1093892530,0
11:7e:5d:6b:a8:ad,e2:90:33:19:a8:ad,1093886030,1093905204,0
11:7e:5d:6b:a8:ad,e2:9a:87:c0:a8:ad,1093887284,1093887304,0
11:7e:5d:6b:a8:ad,e2:a6:d7:98:a8:ad,1093885300,1093901706,1
11:7e:5d:6b:a8:ad,e2:a6:d7:b8:a8:ad,1093899385,1093901085,1
11:7e:5d:6b:a8:ad,e2:b1:95:0b:a8:ad,1093902847,1093903940,1
11:7e:5d:6b:a8:ad,e2:b1:95:16:a8:ad,1093893015,1093903998,0
11:7e:5d:6b:a8:ad,e2:b1:95:aa:a8:ad,1093902839,1093904005,0
11:7e:5d:6b:a8:ad,e2:c2:79:0d:a8:ad,1093898992,1093899794,1
11:7e:5d:6b:a8:ad,e2:c2:79:d0:a8:ad,1093899231,1093899789,1
11:7e:5d:6b:a8:ad,e2:ce:4d:6a:a8:ad,1093890875,1093899392,1
11:7e:5d:6b:a8:ad,e2:d3:7e:26:a8:ad,1093901767,1093902460,1
11:7e:5d:6b:a8:ad,e2:d3:7e:77:a8:ad,1093901069,1093901288,1
11:7e:5d:6b:a8:ad,e3:10:5d:6b:a8:ad,1093893346,1093898642,0
11:7e:5d:6b:a8:ad,e3:1c:41:1d:a8:ad,1093907179,1093907530,0
11:7e:5d:6b:a8:ad,e3:1c:41:70:a8:ad,1093907395,1093907397,1
11:7e:5d:6b:a8:ad,e3:28:20:a5:a8:ad,1093891704,1093892954,0
11:7e:5d:6b:a8:ad,e3:90:33:37:a8:ad,1093886307,1093905032,0
11:7e:5d:6b:a8:ad,e3:9d:73:65:a8:ad,1093899082,1093899267,1
